Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Interest_Rate,EMI,Remaining_Balance,Loan_Status,Start_Date,End_Date
L000848,C06213,Personal,279965,11.34,6134.7,130267.24,Active,2024-06-19,2029-06-19
L000849,C08841,Home,1801659,7.54,36135.81,1027246.12,Active,2022-08-07,2027-08-07
L000850,C03964,Home,3756558,8.14,36203.89,1742556.83,Active,2025-06-05,2040-06-05
L000851,C01146,Auto,377127,10.01,8014.69,323545.91,Active,2026-04-18,2031-04-18
L000852,C05487,Home,2230361,9.35,46678.41,531665.57,Active,2023-12-05,2028-12-05
L000853,C05346,Education,2969804,8.81,29786.99,0.0,Closed,2023-01-19,2038-01-19
L000854,C00536,Personal,1461913,13.4,17545.68,589469.4,Active,2023-12-21,2043-12-21
L000855,C06671,Home,5565640,10.1,118527.44,3058566.43,Active,2025-02-10,2030-02-10
L000856,C06870,Personal,145064,10.8,1630.62,90609.89,Active,2026-06-04,2041-06-04
L000857,C01061,Home,1863625,9.55,19516.7,1369124.53,Active,2024-08-22,2039-08-22
L000858,C05070,Auto,2402401,9.6,50572.38,684506.29,Active,2024-10-11,2029-10-11
L000859,C07850,Auto,423588,12.28,5160.32,279885.64,Active,2021-07-02,2036-07-02
L000860,C05319,Personal,387856,11.16,4045.72,164995.33,Active,2026-02-26,2046-02-26
L000861,C08948,Auto,1253902,10.17,16688.67,854323.64,Active,2022-01-29,2032-01-29
L000862,C05716,Personal,1041976,14.57,16537.4,513984.37,Active,2026-02-14,2036-02-14
L000863,C09241,Personal,524275,16.97,8057.47,142052.2,Active,2026-04-27,2041-04-27
L000864,C09734,Auto,2103820,12.48,30770.34,1061606.5,Active,2026-08-01,2036-08-01
L000865,C01475,Personal,242216,14.68,5721.7,75652.35,Active,2024-07-26,2029-07-26
L000866,C04350,Home,1994648,9.8,18985.23,0.0,Closed,2026-07-31,2046-07-31
L000867,C05952,Home,2074192,7.96,25121.85,1598533.01,Active,2026-03-27,2036-03-27
L000868,C09535,Home,6633673,9.35,85294.25,4898047.66,Active,2025-05-01,2035-05-01
L000869,C00023,Education,533344,10.06,5168.1,164111.67,Active,2026-03-13,2046-03-13
L000870,C07846,Personal,1462243,13.3,17444.74,1175264.79,Active,2024-03-12,2044-03-12
L000871,C04213,Personal,167590,13.56,3861.4,0.0,Closed,2023-09-10,2028-09-10
L000872,C05740,Home,5233840,9.73,68385.43,0.0,Closed,2026-08-03,2036-08-03
L000873,C05995,Personal,1021247,17.0,14979.66,299488.41,Active,2025-10-10,2045-10-10
L000874,C01272,Auto,2093298,10.12,44600.1,676072.54,Active,2025-02-16,2030-02-16
L000875,C09387,Personal,926593,15.09,22087.38,541012.9,Active,2025-04-25,2030-04-25
L000876,C03120,Home,1544476,10.13,20521.71,962320.0,Active,2024-05-21,2034-05-21
L000877,C03155,Personal,1269583,13.41,29154.08,751989.61,Active,2023-10-29,2028-10-29
L000878,C00927,Auto,1499212,10.35,14817.08,384813.28,Active,2026-02-15,2046-02-15
L000879,C09806,Personal,398298,13.98,4947.13,218880.5,Active,2024-06-14,2044-06-14
L000880,C02119,Home,2727772,10.31,36517.59,1837365.43,Active,2024-12-03,2034-12-03
L000881,C03294,Education,2102874,9.77,27522.5,0.0,Closed,2025-10-02,2035-10-02
L000882,C05543,Home,2179634,9.58,28299.49,1773173.78,Active,2024-05-06,2034-05-06
L000883,C00578,Home,5269827,9.4,110418.82,3325992.49,Active,2023-07-24,2028-07-24
L000884,C02619,Personal,1173042,15.09,18989.97,743210.19,Active,2024-01-11,2034-01-11
L000885,C08691,Home,2905901,9.2,37125.99,2321160.6,Active,2026-02-18,2036-02-18
L000886,C01534,Home,1607605,8.76,16076.68,365446.75,Active,2025-09-20,2040-09-20
L000887,C04906,Home,1500000,7.85,18080.47,0.0,Closed,2024-06-25,2034-06-25
L000888,C00570,Home,2561624,7.54,20698.97,0.0,Closed,2026-01-18,2046-01-18
L000889,C09507,Auto,324119,10.93,3330.09,158104.07,Active,2025-09-30,2045-09-30
L000890,C05225,Auto,2020299,10.27,43194.27,1044213.51,Active,2025-08-27,2030-08-27
L000891,C00368,Personal,1269264,16.65,21778.82,1010614.25,Active,2024-07-18,2034-07-18
L000892,C09335,Auto,454019,9.08,9442.33,142284.97,Active,2021-07-21,2026-07-21
L000893,C03821,Personal,283925,10.87,2905.56,0.0,Closed,2021-05-07,2041-05-07
L000894,C01620,Education,1392778,9.83,18274.8,0.0,Closed,2022-06-23,2032-06-23
L000895,C03343,Home,4521481,10.29,96714.56,0.0,Closed,2026-07-09,2031-07-09
L000896,C01486,Education,1789386,10.46,17816.82,0.0,Closed,2021-08-17,2041-08-17
L000897,C01966,Home,2487374,7.9,23627.27,1518217.13,Active,2023-08-30,2038-08-30
L000898,C01909,Home,3253646,9.34,68078.5,697760.78,Active,2023-09-03,2028-09-03
L000899,C01627,Personal,283856,14.13,3805.05,87013.62,Active,2026-04-15,2041-04-15
L000900,C09397,Home,2103080,10.49,23234.39,0.0,Closed,2026-06-02,2041-06-02
L000901,C06018,Personal,1141019,14.4,14521.48,883222.8,Active,2022-11-22,2042-11-22
L000902,C08089,Personal,709197,17.84,17947.27,407490.45,Active,2026-05-18,2031-05-18
L000903,C09003,Home,2273291,10.04,21998.03,1514797.05,Active,2026-08-05,2046-08-05
L000904,C06039,Personal,1436941,12.09,20690.76,1037338.82,Active,2024-08-19,2034-08-19
L000905,C09210,Home,2759482,9.02,28021.34,0.0,Closed,2021-12-25,2036-12-25
L000906,C01838,Home,1674736,8.52,34375.92,0.0,Closed,2022-10-03,2027-10-03
L000907,C06314,Home,3248658,8.51,28213.17,0.0,Closed,2025-06-15,2045-06-15
L000908,C09184,Home,4208061,7.91,50855.49,1159569.8,Active,2025-06-03,2035-06-03
L000909,C00096,Personal,802775,13.97,9965.19,0.0,Closed,2026-07-04,2046-07-04
L000910,C05989,Home,3685539,8.4,36077.25,3268693.85,Active,2026-04-12,2041-04-12
L000911,C00788,Personal,795665,16.5,11964.48,632940.82,Active,2026-02-09,2041-02-09
L000912,C06648,Auto,1011254,12.43,14761.04,634363.28,Active,2025-10-03,2035-10-03
L000913,C02002,Auto,946512,11.32,10948.98,671977.91,Active,2025-11-18,2040-11-18
L000914,C09751,Education,1196743,9.11,12216.6,823810.58,Active,2026-07-19,2041-07-19
L000915,C09420,Personal,178423,16.33,4370.25,157466.44,Active,2024-03-30,2029-03-30
L000916,C04337,Auto,1348689,9.12,13775.75,0.0,Closed,2023-02-05,2038-02-05
L000917,C04250,Personal,1198127,12.83,15025.43,347146.17,Active,2021-02-19,2036-02-19
L000918,C06459,Auto,2464875,11.21,34247.32,2155319.3,Active,2025-07-05,2035-07-05
L000919,C08938,Home,2406819,9.07,50043.41,2091956.59,Active,2021-05-13,2026-05-13
L000920,C09755,Auto,665222,9.83,14078.42,241923.86,Active,2025-05-28,2030-05-28
L000921,C05285,Personal,147144,14.83,2042.3,110815.33,Active,2026-04-21,2041-04-21
L000922,C03050,Home,2701950,8.33,26338.61,0.0,Closed,2026-07-16,2041-07-16
L000923,C01853,Auto,1443594,9.1,14727.89,330859.27,Active,2025-12-25,2040-12-25
L000924,C09294,Auto,729393,9.33,7541.86,518061.25,Active,2022-04-22,2037-04-22
L000925,C06562,Auto,1488110,10.8,20330.61,700477.16,Active,2020-08-28,2030-08-28
L000926,C09692,Personal,1030396,10.88,22341.69,440136.58,Active,2026-08-02,2031-08-02
L000927,C07533,Personal,212826,11.15,2218.53,102734.31,Active,2026-06-03,2046-06-03
L000928,C08502,Personal,1034986,15.12,14570.69,787931.74,Active,2024-04-06,2039-04-06
L000929,C04020,Personal,1218798,11.09,12655.03,1017645.97,Active,2026-07-05,2046-07-05
L000930,C02362,Auto,2264091,8.89,22816.0,912086.5,Active,2023-04-12,2038-04-12
L000931,C05950,Personal,585897,17.61,10410.34,0.0,Closed,2024-06-11,2034-06-11
L000932,C04968,Personal,862208,13.44,11159.82,0.0,Closed,2020-07-06,2035-07-06
L000933,C01441,Home,5302413,8.96,109966.46,3467732.64,Active,2025-06-06,2030-06-06
L000934,C01337,Personal,458196,12.62,5683.2,371516.4,Active,2025-06-16,2040-06-16
L000935,C00141,Home,8358130,9.64,176108.67,3722577.46,Active,2026-06-13,2031-06-13
L000936,C04667,Personal,1217248,13.96,15101.38,887880.48,Active,2025-08-10,2045-08-10
L000937,C02944,Education,2223225,9.15,22748.24,920766.64,Active,2026-04-18,2041-04-18
L000938,C01480,Home,8804023,9.2,90346.76,6468245.06,Active,2021-06-01,2036-06-01
L000939,C02292,Personal,263356,16.05,3673.84,127134.36,Active,2026-04-13,2046-04-13
L000940,C06194,Home,1602397,9.97,21149.18,986987.48,Active,2025-09-17,2035-09-17
L000941,C07244,Auto,1889267,9.81,39964.95,619824.08,Active,2026-05-11,2031-05-11
L000942,C09608,Home,4168134,9.93,54920.76,2429679.94,Active,2025-07-16,2035-07-16
L000943,C09825,Home,1617220,8.09,15539.14,556254.69,Active,2020-06-12,2035-06-12
L000944,C06228,Personal,1011688,15.88,14774.11,0.0,Closed,2020-09-10,2035-09-10
L000945,C01991,Personal,1382389,17.9,21228.24,0.0,Closed,2026-04-18,2046-04-18
L000946,C01604,Auto,561768,9.98,11930.38,285366.25,Active,2022-06-13,2027-06-13
L000947,C08707,Auto,760108,11.94,16885.15,310462.07,Active,2024-07-27,2029-07-27
L000948,C02921,Education,1534322,10.14,14949.14,795418.38,Active,2026-03-09,2046-03-09
L000949,C07282,Personal,1095877,11.54,11716.98,0.0,Closed,2019-12-04,2039-12-04
L000950,C02399,Personal,975006,11.66,13797.54,828538.46,Active,2025-05-11,2035-05-11
L000951,C04638,Home,3012758,10.15,29373.81,0.0,Closed,2026-07-09,2046-07-09
L000952,C03434,Personal,387771,15.32,5198.05,0.0,Closed,2025-07-03,2045-07-03
L000953,C03139,Home,1723191,9.37,15916.4,884970.55,Active,2025-02-27,2045-02-27
L000954,C04657,Personal,845133,12.19,9417.83,418715.27,Active,2025-08-26,2045-08-26
L000955,C05420,Auto,1293001,11.35,14981.63,669365.44,Active,2023-08-27,2038-08-27
L000956,C07742,Home,1817634,9.2,18652.53,1023195.19,Active,2025-06-14,2040-06-14
L000957,C07823,Auto,895958,11.42,10420.97,757295.76,Active,2025-05-14,2040-05-14
L000958,C01189,Home,1870970,8.24,38151.79,977697.73,Active,2026-07-25,2031-07-25
L000959,C02678,Personal,1385636,10.9,15662.2,1236613.09,Active,2026-06-12,2041-06-12
L000960,C02260,Personal,1084051,14.8,15024.01,246722.51,Active,2026-06-16,2041-06-16
L000961,C08578,Personal,706514,11.76,8370.57,357076.14,Active,2024-03-27,2039-03-27
L000962,C05378,Education,1192289,9.73,25174.51,829562.2,Active,2021-08-19,2026-08-19
L000963,C03668,Personal,157248,12.65,3549.76,133062.69,Active,2024-09-03,2029-09-03
L000964,C04931,Personal,628589,11.49,7339.12,452666.42,Active,2023-11-16,2038-11-16
L000965,C02352,Personal,1366305,11.81,19452.73,876024.51,Active,2022-09-18,2032-09-18
L000966,C07931,Home,5462709,8.95,113264.34,4593695.65,Active,2024-11-10,2029-11-10
L000967,C02387,Personal,423276,16.78,6137.9,0.0,Closed,2026-03-23,2046-03-23
L000968,C08438,Education,2046269,10.18,27245.97,789751.84,Active,2026-06-29,2036-06-29
L000969,C05671,Personal,1446919,12.48,32537.98,832252.69,Active,2022-06-10,2027-06-10
L000970,C04312,Auto,2297605,11.48,32277.0,932998.89,Active,2023-02-05,2033-02-05
L000971,C07029,Auto,908802,10.62,9146.67,228058.62,Active,2026-05-23,2046-05-23
L000972,C08939,Personal,762047,17.71,19230.97,402432.95,Active,2019-05-27,2024-05-27
L000973,C09497,Home,8744164,9.33,90413.88,6234925.84,Active,2023-04-26,2038-04-26
L000974,C07954,Personal,1472257,14.88,19256.12,0.0,Closed,2021-08-25,2041-08-25
L000975,C00760,Home,3039966,9.52,39369.71,1293801.28,Active,2020-03-09,2030-03-09
L000976,C03428,Home,2813948,9.14,58604.32,0.0,Closed,2026-07-13,2031-07-13
L000977,C08315,Personal,304889,14.44,3889.18,119615.44,Active,2020-10-15,2040-10-15
L000978,C04985,Home,1785563,7.57,35838.44,864396.39,Active,2025-04-30,2030-04-30
L000979,C00956,Auto,1209428,12.3,27086.77,986912.63,Active,2021-07-18,2026-07-18
L000980,C02648,Home,3679482,8.63,45876.53,0.0,Closed,2023-05-29,2033-05-29
L000981,C07217,Auto,1362567,9.68,28736.45,346246.3,Active,2026-08-02,2031-08-02
L000982,C02304,Education,1990898,10.08,21491.84,703758.73,Active,2026-07-23,2041-07-23
L000983,C07150,Home,1761671,8.65,17503.12,0.0,Closed,2024-10-29,2039-10-29
L000984,C00062,Home,2610084,8.03,52960.57,652493.83,Active,2024-06-16,2029-06-16
L000985,C06929,Personal,474220,15.34,11366.47,171622.53,Active,2019-08-25,2024-08-25
L000986,C00907,Personal,1449177,11.3,15255.23,1199482.38,Active,2023-04-02,2043-04-02
L000987,C00295,Home,2698196,9.68,25468.72,1488349.29,Active,2025-07-19,2045-07-19
L000988,C03367,Auto,303639,12.23,3392.14,124480.26,Active,2025-02-06,2045-02-06
L000989,C00214,Auto,315534,10.56,3162.96,194766.86,Active,2025-06-26,2045-06-26
L000990,C08685,Personal,247009,14.55,5818.14,103130.48,Active,2024-11-07,2029-11-07
L000991,C00021,Personal,354182,14.75,4896.58,243684.42,Active,2025-12-05,2040-12-05
L000992,C02826,Personal,1457013,11.18,16725.42,842521.34,Active,2025-08-19,2040-08-19
L000993,C05257,Home,1839629,8.11,37397.96,0.0,Closed,2026-03-28,2031-03-28
L000994,C07158,Personal,726776,15.72,17565.84,471326.75,Active,2025-07-22,2030-07-22
L000995,C07024,Education,2037036,10.21,27157.02,1797164.37,Active,2026-04-28,2036-04-28
L000996,C05756,Home,2500279,8.97,51865.28,0.0,Closed,2025-07-16,2030-07-16
L000997,C08016,Personal,1147913,14.5,14693.26,0.0,Closed,2024-08-20,2044-08-20
L000998,C04797,Home,4346129,7.67,87439.03,3267529.64,Active,2025-11-06,2030-11-06
L000999,C01795,Personal,1197061,13.94,18543.18,882126.27,Active,2020-08-17,2030-08-17
L001000,C05578,Education,793873,9.47,16661.17,204332.31,Active,2024-12-16,2029-12-16
L001001,C03840,Home,2235363,9.45,46892.18,1933654.72,Active,2025-05-23,2030-05-23
L001002,C04607,Home,1704036,8.87,21466.3,0.0,Closed,2025-08-11,2035-08-11
L001003,C01779,Education,645985,8.34,7954.12,489754.3,Active,2025-09-10,2035-09-10
L001004,C01638,Home,8244585,8.47,102088.82,1852684.61,Active,2022-06-16,2032-06-16
L001005,C00618,Personal,195601,14.95,2730.91,138539.23,Active,2025-07-06,2040-07-06
L001006,C00384,Home,1588107,9.59,20628.05,400246.05,Active,2025-02-02,2035-02-02
L001007,C02758,Education,619295,10.37,6128.93,0.0,Closed,2023-11-02,2043-11-02
L001008,C08847,Home,1755311,7.74,35373.36,1470250.48,Active,2023-08-07,2028-08-07
L001009,C05659,Auto,1490056,10.16,14537.68,1126017.21,Active,2025-06-23,2045-06-23
L001010,C08653,Auto,2493985,10.3,33373.9,0.0,Closed,2022-04-21,2032-04-21
L001011,C05505,Auto,378897,10.89,3882.61,317661.62,Active,2026-02-06,2046-02-06
L001012,C02419,Auto,1563323,9.89,33131.44,1196986.39,Active,2025-02-04,2030-02-04
L001013,C08490,Auto,701327,10.98,9652.84,323644.9,Active,2024-07-31,2034-07-31
L001014,C05413,Personal,211293,11.95,3025.34,46906.69,Active,2025-03-24,2035-03-24
L001015,C05657,Personal,469777,11.7,10378.85,303036.63,Active,2023-10-12,2028-10-12
L001016,C09901,Home,3608743,8.5,31317.51,1377486.72,Active,2026-07-04,2046-07-04
L001017,C08954,Home,4450904,7.97,90184.39,3644197.41,Active,2024-01-28,2029-01-28
L001018,C04848,Home,1966428,9.28,20273.69,741420.58,Active,2024-08-07,2039-08-07
L001019,C09855,Auto,1264955,11.62,14873.72,928498.66,Active,2024-06-28,2039-06-28
L001020,C03207,Home,2338675,8.63,29159.08,1146969.06,Active,2025-04-22,2035-04-22
L001021,C09384,Personal,1014075,11.59,10877.35,647548.18,Active,2024-11-05,2044-11-05
L001022,C09965,Personal,507172,15.24,7181.87,411292.03,Active,2026-03-02,2041-03-02
L001023,C03283,Personal,225098,12.6,5075.7,0.0,Closed,2025-07-10,2030-07-10
L001024,C06921,Personal,459035,16.2,7746.75,0.0,Closed,2026-03-10,2036-03-10
L001025,C08292,Personal,1437981,17.65,25587.15,737786.43,Active,2024-06-20,2034-06-20
L001026,C09925,Home,3226778,10.07,31288.91,0.0,Closed,2023-11-17,2043-11-17
L001027,C02596,Home,9443827,10.01,101541.63,5669344.13,Active,2021-03-13,2036-03-13
L001028,C07412,Auto,819740,9.81,10746.86,0.0,Closed,2026-06-13,2036-06-13
L001029,C07115,Personal,412412,17.35,10327.27,358403.79,Active,2024-02-25,2029-02-25
L001030,C03458,Auto,2414836,8.63,21155.62,824395.4,Active,2025-04-12,2045-04-12
L001031,C08896,Auto,1248838,10.48,26830.03,1113094.19,Active,2021-12-27,2026-12-27
L001032,C03818,Personal,557192,11.5,6509.06,111847.29,Active,2019-08-28,2034-08-28
L001033,C09233,Personal,739288,11.71,7991.23,0.0,Closed,2019-10-21,2039-10-21
L001034,C06090,Home,1602397,10.43,15922.73,0.0,Closed,2025-04-14,2045-04-14
L001035,C02487,Auto,2000204,9.24,20573.96,814620.19,Active,2024-05-10,2039-05-10
L001036,C09600,Personal,1415553,11.03,16115.81,980110.51,Active,2024-02-11,2039-02-11
L001037,C09482,Personal,1384508,14.57,21973.79,0.0,Closed,2026-02-10,2036-02-10
L001038,C09447,Home,2908005,9.71,61372.38,764796.94,Active,2020-02-13,2025-02-13
L001039,C04921,Personal,208134,11.33,2408.95,181365.46,Active,2026-04-20,2041-04-20
L001040,C06469,Home,4218633,9.18,87940.88,1512367.88,Active,2021-10-07,2026-10-07
L001041,C09786,Personal,802398,12.29,17966.71,307987.6,Active,2026-07-29,2031-07-29
L001042,C06937,Personal,539969,16.15,9095.73,146572.9,Active,2026-03-05,2036-03-05
L001043,C01332,Personal,986946,12.58,22244.43,575697.98,Active,2026-06-07,2031-06-07
L001044,C08040,Personal,357340,14.03,4766.05,229518.73,Active,2025-06-08,2040-06-08
L001045,C05895,Personal,237631,11.91,2601.63,148881.11,Active,2025-09-18,2045-09-18
L001046,C07023,Personal,261370,11.32,3023.45,208163.48,Active,2025-06-07,2040-06-07
L001047,C08937,Home,3213424,9.06,66799.01,711123.58,Active,2025-10-04,2030-10-04
L001048,C03727,Personal,376881,14.05,4700.29,169114.38,Active,2024-06-20,2044-06-20
L001049,C07274,Personal,232014,10.67,3152.81,0.0,Closed,2026-05-15,2036-05-15
L001050,C00590,Personal,804385,13.59,10491.67,280909.7,Active,2025-09-30,2040-09-30
L001051,C01656,Personal,1496399,15.73,20516.21,752574.73,Active,2026-06-07,2046-06-07
L001052,C06867,Home,4071066,8.02,38952.25,2604132.19,Active,2022-12-23,2037-12-23
L001053,C01748,Home,8592683,7.64,80340.37,1981904.92,Active,2025-11-17,2040-11-17
L001054,C04773,Personal,437200,15.84,6372.45,339813.03,Active,2025-11-27,2040-11-27
L001055,C03909,Personal,1497449,16.46,25515.18,1304568.55,Active,2021-05-12,2031-05-12
L001056,C06512,Personal,365234,13.81,4817.44,184902.97,Active,2022-06-05,2037-06-05
L001057,C05502,Home,2829358,10.43,38067.13,1477189.09,Active,2026-06-21,2036-06-21
L001058,C09802,Home,4029666,7.86,81437.37,2217961.04,Active,2022-05-03,2027-05-03
L001059,C06415,Personal,1060581,17.46,18742.94,406259.28,Active,2024-03-07,2034-03-07
L001060,C06278,Auto,1689491,11.09,19298.29,1177779.61,Active,2024-12-25,2039-12-25
L001061,C00820,Auto,916912,11.7,9904.88,753132.32,Active,2026-04-24,2046-04-24
L001062,C06017,Auto,468111,9.06,9730.85,289694.73,Active,2024-07-27,2029-07-27
L001063,C00789,Auto,2170545,9.93,23231.92,979091.92,Active,2025-05-06,2040-05-06
L001064,C09683,Personal,565869,16.36,8453.39,476171.59,Active,2024-12-16,2039-12-16
L001065,C00210,Auto,666485,12.4,7525.27,451589.93,Active,2025-03-05,2045-03-05
L001066,C08576,Personal,217540,17.31,3395.86,86760.47,Active,2021-06-22,2036-06-22
L001067,C08181,Home,7977894,8.62,79123.66,5459594.04,Active,2026-05-07,2041-05-07
L001068,C00976,Personal,1276571,11.16,13315.9,777525.13,Active,2025-07-29,2045-07-29
L001069,C02934,Home,1671746,9.92,16044.2,1019872.63,Active,2021-09-15,2041-09-15
L001070,C04237,Auto,661037,9.07,6732.23,193506.63,Active,2025-11-30,2040-11-30
L001071,C08615,Auto,577309,12.23,6449.48,354108.38,Active,2024-09-02,2044-09-02
L001072,C00112,Home,4977195,8.02,41693.23,1848178.72,Active,2019-08-23,2039-08-23
L001073,C05449,Home,3060334,10.0,32886.51,2663827.82,Active,2025-03-11,2040-03-11
L001074,C07381,Auto,2050252,10.84,20939.67,1180091.67,Active,2025-12-06,2045-12-06
L001075,C08733,Personal,105131,11.66,1238.84,0.0,Closed,2020-03-27,2035-03-27
L001076,C02600,Home,9427925,7.87,89392.04,5238904.16,Active,2026-07-10,2041-07-10
L001077,C00644,Personal,613278,10.71,6859.23,135265.99,Active,2026-01-05,2041-01-05
L001078,C08839,Personal,858664,14.86,11218.08,0.0,Closed,2024-02-29,2044-02-29
L001079,C01232,Auto,2296659,12.4,51553.35,888646.06,Active,2021-12-03,2026-12-03
L001080,C08484,Home,5854311,7.99,118676.3,3379513.56,Active,2023-05-31,2028-05-31
L001081,C03848,Auto,1049491,9.15,10738.49,477126.95,Active,2024-08-21,2039-08-21
L001082,C04780,Auto,504325,9.66,10631.24,183317.24,Active,2022-04-20,2027-04-20
L001083,C00129,Personal,298199,14.99,4809.17,86265.93,Active,2026-07-06,2036-07-06
L001084,C07978,Auto,1562788,9.59,16404.0,771966.25,Active,2026-03-21,2041-03-21
L001085,C01261,Auto,327048,9.05,3326.87,183333.52,Active,2023-05-16,2038-05-16
L001086,C00157,Home,1670948,7.81,20105.84,531191.88,Active,2020-08-29,2030-08-29
L001087,C09054,Personal,1271584,15.1,30317.68,329058.2,Active,2023-09-30,2028-09-30
L001088,C05998,Home,1775213,10.27,17449.96,738958.17,Active,2026-07-11,2046-07-11
L001089,C07810,Home,5207243,10.17,56500.1,3575923.22,Active,2023-12-09,2038-12-09
L001090,C03554,Personal,348715,12.17,5037.38,238800.09,Active,2024-02-19,2034-02-19
L001091,C02142,Home,1664846,8.77,34373.92,595541.03,Active,2025-04-22,2030-04-22
L001092,C06127,Home,1678328,8.09,34102.78,0.0,Closed,2025-10-05,2030-10-05
L001093,C03145,Auto,548576,10.38,6023.21,377885.45,Active,2026-05-24,2041-05-24
L001094,C03177,Education,604765,10.35,8109.69,459611.06,Active,2024-07-28,2034-07-28
