FD_ID,Customer_ID,Deposit_Amount,Interest_Rate,Duration_Months,Maturity_Amount,Start_Date,Maturity_Date,Status
FD001680,C04914,2442796,6.5,12,2601577.74,2026-05-24,2027-05-24,Closed
FD001681,C04156,697613,7.0,36,854605.92,2020-04-21,2023-04-21,Matured
FD001682,C08143,412602,6.8,24,470623.74,2024-08-11,2026-08-11,Closed
FD001683,C00923,1523978,6.8,24,1738285.88,2021-07-01,2023-07-01,Closed
FD001684,C02556,1309940,5.5,6,1345481.2,2026-05-27,2026-11-27,Matured
FD001685,C06860,1650320,5.5,6,1695096.37,2023-09-16,2024-03-16,Active
FD001686,C04871,1452531,6.5,12,1546945.51,2022-11-23,2023-11-23,Matured
FD001687,C06317,923509,7.3,84,1512304.3,2022-08-06,2029-08-06,Active
FD001688,C02157,1665625,6.5,12,1773890.62,2022-06-23,2023-06-23,Matured
FD001689,C07905,145918,7.0,36,178755.82,2026-07-24,2029-07-24,Active
FD001690,C02353,504058,6.5,12,536821.77,2026-06-16,2027-06-16,Active
FD001691,C07254,616157,6.8,24,702803.46,2026-06-14,2028-06-14,Active
FD001692,C03851,2976653,6.5,12,3170135.44,2026-05-29,2027-05-29,Active
FD001693,C04835,817115,7.4,120,1668499.18,2025-12-28,2035-12-28,Closed
FD001694,C07674,1108494,5.5,6,1138569.58,2024-09-30,2025-03-30,Active
FD001695,C01161,874566,6.5,12,931412.79,2025-03-14,2026-03-14,Active
FD001696,C08543,136554,6.8,24,155756.77,2022-04-03,2024-04-03,Matured
FD001697,C04080,624779,6.5,12,665389.64,2025-05-12,2026-05-12,Active
FD001698,C00242,1102399,6.8,24,1257422.76,2024-01-15,2026-01-15,Matured
FD001699,C09571,332844,6.8,24,379649.85,2026-02-21,2028-02-21,Active
FD001700,C04110,879043,7.0,36,1076865.47,2024-08-29,2027-08-29,Active
FD001701,C03983,1149427,6.5,12,1224139.75,2021-06-29,2022-06-29,Active
FD001702,C03188,951913,6.5,12,1013787.34,2025-06-11,2026-06-11,Closed
FD001703,C08706,237893,6.5,12,253356.04,2024-08-16,2025-08-16,Active
FD001704,C08062,1582043,6.5,12,1684875.79,2023-03-01,2024-03-01,Active
FD001705,C09292,1295450,7.0,36,1586981.95,2025-09-23,2028-09-23,Matured
FD001706,C07459,1469816,7.4,120,3001274.96,2026-01-31,2036-01-31,Active
FD001707,C01634,977381,7.0,36,1197333.75,2025-04-21,2028-04-21,Active
FD001708,C05992,2008652,6.5,12,2139214.38,2026-01-19,2027-01-19,Active
FD001709,C01941,229965,6.5,12,244912.72,2026-01-16,2027-01-16,Active
FD001710,C05015,669402,7.2,60,947678.29,2025-06-24,2030-06-24,Matured
FD001711,C06501,78800,6.5,12,83922.0,2023-06-26,2024-06-26,Matured
FD001712,C00653,1329757,6.8,24,1516752.75,2026-03-05,2028-03-05,Active
FD001713,C02155,926649,7.0,36,1135184.87,2023-12-06,2026-12-06,Active
FD001714,C06942,1195934,6.8,24,1364111.02,2026-07-29,2028-07-29,Active
FD001715,C06094,2075959,7.0,36,2543139.04,2023-12-14,2026-12-14,Closed
FD001716,C05941,1451444,5.5,6,1490824.48,2026-01-23,2026-07-23,Active
FD001717,C05526,745759,6.8,24,850630.61,2020-03-22,2022-03-22,Active
FD001718,C03906,176059,6.5,12,187502.83,2025-12-30,2026-12-30,Matured
FD001719,C09240,2641932,6.5,12,2813657.58,2025-04-23,2026-04-23,Active
FD001720,C06722,84956,5.5,6,87261.02,2025-11-11,2026-05-11,Matured
FD001721,C01088,1560868,7.2,60,2209734.54,2023-08-21,2028-08-21,Active
FD001722,C07714,860597,6.5,12,916535.8,2026-05-14,2027-05-14,Active
FD001723,C08856,467768,7.3,84,765999.63,2023-10-02,2030-10-02,Active
FD001724,C03984,1302222,6.8,24,1485345.67,2020-05-09,2022-05-09,Active
FD001725,C08500,574970,7.4,120,1174053.8,2024-10-31,2034-10-31,Active
FD001726,C03115,1544156,5.5,6,1586051.93,2023-07-25,2024-01-25,Active
FD001727,C04895,4491057,6.5,12,4782975.71,2024-11-23,2025-11-23,Active
FD001728,C06231,379263,5.5,6,389553.14,2026-06-13,2026-12-13,Matured
FD001729,C06269,795281,7.0,36,974253.42,2022-10-11,2025-10-11,Active
FD001730,C00604,4254802,6.5,12,4531364.13,2025-11-27,2026-11-27,Active
FD001731,C03393,590392,7.2,60,835823.14,2025-05-28,2030-05-28,Closed
FD001732,C09712,111794,7.3,84,183069.73,2024-11-25,2031-11-25,Closed
FD001733,C06993,996162,6.5,12,1060912.53,2022-06-05,2023-06-05,Closed
FD001734,C02337,1427685,6.5,12,1520484.52,2025-12-01,2026-12-01,Matured
FD001735,C07942,2234048,7.4,120,4561790.26,2020-07-29,2030-07-29,Active
FD001736,C02683,1003902,6.8,24,1145074.71,2026-06-03,2028-06-03,Active
FD001737,C09130,1838723,7.4,120,3754560.63,2020-05-05,2030-05-05,Closed
FD001738,C02075,1431120,6.8,24,1632369.82,2026-01-03,2028-01-03,Active
FD001739,C02838,1212464,6.8,24,1382965.54,2025-04-19,2027-04-19,Matured
FD001740,C04287,262137,7.2,60,371109.65,2026-01-24,2031-01-24,Active
FD001741,C07603,4443998,7.3,84,7277327.31,2022-09-30,2029-09-30,Active
FD001742,C05556,658813,7.0,36,807074.25,2025-07-16,2028-07-16,Active
FD001743,C05456,1375802,6.5,12,1465229.13,2025-09-18,2026-09-18,Active
FD001744,C07155,298276,6.5,12,317663.94,2024-10-27,2025-10-27,Matured
FD001745,C05542,660366,7.0,36,808976.75,2026-06-21,2029-06-21,Matured
FD001746,C03601,3523220,7.4,120,7194201.15,2026-06-29,2036-06-29,Active
FD001747,C00827,624192,6.5,12,664764.48,2025-01-30,2026-01-30,Active
FD001748,C05863,325871,6.5,12,347052.61,2026-07-28,2027-07-28,Matured
FD001749,C09019,2616836,7.0,36,3205736.62,2026-07-19,2029-07-19,Active
FD001750,C06203,1334216,6.5,12,1420940.04,2025-10-31,2026-10-31,Active
FD001751,C02631,159406,6.5,12,169767.39,2024-08-22,2025-08-22,Matured
FD001752,C00846,1049507,6.5,12,1117724.95,2026-03-25,2027-03-25,Matured
FD001753,C08818,1033068,7.0,36,1265552.72,2026-07-22,2029-07-22,Active
FD001754,C05826,943522,6.5,12,1004850.93,2026-01-09,2027-01-09,Active
FD001755,C08839,1423939,6.5,12,1516495.03,2023-01-18,2024-01-18,Active
FD001756,C05159,112974,7.3,84,185002.06,2026-04-13,2033-04-13,Closed
FD001757,C07205,1916920,7.0,36,2348309.43,2021-08-07,2024-08-07,Closed
FD001758,C00037,3228345,6.5,12,3438187.42,2024-06-10,2025-06-10,Active
FD001759,C05783,971247,7.2,60,1375002.91,2026-01-10,2031-01-10,Active
FD001760,C01756,1412711,7.2,60,1999987.37,2024-10-08,2029-10-08,Closed
FD001761,C09534,946649,6.8,24,1079770.57,2025-12-18,2027-12-18,Active
FD001762,C04915,1645404,7.0,36,2015690.65,2025-10-29,2028-10-29,Active
FD001763,C00462,1249433,6.8,24,1425133.27,2022-02-17,2024-02-17,Active
FD001764,C07055,130765,6.8,24,149153.7,2026-06-20,2028-06-20,Active
FD001765,C00661,227905,7.2,60,322647.11,2025-03-25,2030-03-25,Active
FD001766,C05109,1177993,6.5,12,1254562.54,2026-07-11,2027-07-11,Matured
FD001767,C09283,862432,6.8,24,983710.64,2026-04-21,2028-04-21,Active
FD001768,C06867,256760,6.5,12,273449.4,2020-08-24,2021-08-24,Active
FD001769,C07466,1327392,7.2,60,1879200.51,2023-08-05,2028-08-05,Active
FD001770,C06926,399147,6.8,24,455276.65,2025-01-15,2027-01-15,Active
FD001771,C04763,278785,7.0,36,341523.61,2026-01-26,2029-01-26,Closed
FD001772,C06938,1022195,7.2,60,1447130.44,2021-08-14,2026-08-14,Active
FD001773,C05267,1565500,6.8,24,1785646.87,2023-12-25,2025-12-25,Active
FD001774,C02930,1277772,7.3,84,2092432.33,2021-12-15,2028-12-15,Matured
FD001775,C03167,1185034,6.5,12,1262061.21,2026-04-24,2027-04-24,Active
FD001776,C05300,76122,6.5,12,81069.93,2024-02-21,2025-02-21,Active
FD001777,C07819,797251,7.2,60,1128675.24,2023-06-30,2028-06-30,Closed
FD001778,C08372,239120,6.5,12,254662.8,2025-07-21,2026-07-21,Matured
FD001779,C09754,1542060,7.2,60,2183107.89,2025-05-07,2030-05-07,Matured
FD001780,C03460,1086364,5.5,6,1115839.15,2026-04-05,2026-10-05,Matured
FD001781,C06276,714873,6.5,12,761339.74,2026-03-28,2027-03-28,Active
FD001782,C00912,1660979,7.0,36,2034770.7,2025-06-25,2028-06-25,Closed
FD001783,C07853,1333609,7.3,84,2183868.94,2026-06-10,2033-06-10,Active
FD001784,C01623,1646381,5.5,6,1691050.49,2023-08-25,2024-02-25,Active
FD001785,C01876,752950,6.8,24,858832.84,2026-06-30,2028-06-30,Matured
FD001786,C04925,679521,6.5,12,723689.86,2026-07-18,2027-07-18,Active
FD001787,C02573,157605,6.8,24,179768.05,2022-08-24,2024-08-24,Active
FD001788,C04313,1661934,7.4,120,3393568.24,2024-08-15,2034-08-15,Active
FD001789,C03501,428947,6.5,12,456828.55,2025-11-22,2026-11-22,Active
FD001790,C05411,900821,5.5,6,925262.01,2023-11-07,2024-05-07,Matured
FD001791,C05311,101203,6.8,24,115434.57,2024-08-20,2026-08-20,Closed
FD001792,C02531,74119,7.0,36,90798.96,2022-11-20,2025-11-20,Active
FD001793,C07015,504817,6.8,24,575806.39,2026-02-10,2028-02-10,Active
FD001794,C00944,910149,6.8,24,1038137.79,2023-01-19,2025-01-19,Active
FD001795,C02638,63784,6.5,12,67929.96,2022-11-10,2023-11-10,Active
FD001796,C06275,920895,5.5,6,945880.66,2025-12-05,2026-06-05,Active
FD001797,C00065,1420020,6.5,12,1512321.3,2020-01-05,2021-01-05,Active
FD001798,C07096,118015,7.0,36,144573.45,2023-06-07,2026-06-07,Matured
FD001799,C06746,675877,6.5,12,719809.01,2022-04-18,2023-04-18,Active
FD001800,C02271,278353,6.8,24,317496.11,2026-08-03,2028-08-03,Active
FD001801,C04435,1459475,6.5,12,1554340.88,2025-06-27,2026-06-27,Matured
FD001802,C02070,783842,6.8,24,894069.0,2024-12-15,2026-12-15,Matured
FD001803,C08477,422075,7.4,120,861851.5,2024-05-09,2034-05-09,Matured
FD001804,C02855,1560740,7.3,84,2555810.29,2024-01-26,2031-01-26,Active
FD001805,C08527,2560664,6.5,12,2727107.16,2025-11-16,2026-11-16,Closed
FD001806,C09323,617629,7.2,60,874382.8,2023-02-17,2028-02-17,Matured
FD001807,C06461,322318,6.5,12,343268.67,2023-08-23,2024-08-23,Active
FD001808,C09317,1200994,6.5,12,1279058.61,2026-01-28,2027-01-28,Active
FD001809,C09609,490077,7.0,36,600365.4,2025-08-28,2028-08-28,Active
FD001810,C00805,279223,6.8,24,318488.46,2026-04-24,2028-04-24,Closed
FD001811,C05420,4487125,7.4,120,9162436.58,2021-10-08,2031-10-08,Active
FD001812,C06913,2938425,7.0,36,3599696.98,2024-12-23,2027-12-23,Matured
FD001813,C05858,652275,6.8,24,744000.52,2023-04-06,2025-04-06,Matured
FD001814,C08744,594546,6.8,24,678153.44,2026-05-01,2028-05-01,Closed
FD001815,C04623,792084,7.3,84,1297087.56,2024-01-22,2031-01-22,Active
FD001816,C04851,1091019,6.8,24,1244442.46,2025-10-04,2027-10-04,Active
FD001817,C09066,566428,7.2,60,801897.1,2026-06-19,2031-06-19,Closed
FD001818,C06927,538052,7.0,36,659136.84,2025-12-22,2028-12-22,Closed
FD001819,C08179,53315,6.5,12,56780.47,2025-04-13,2026-04-13,Active
FD001820,C03855,544616,7.0,36,667178.02,2026-01-01,2029-01-01,Active
FD001821,C06403,1340394,7.4,120,2737003.1,2022-09-11,2032-09-11,Active
FD001822,C02049,750013,6.5,12,798763.84,2025-09-09,2026-09-09,Matured
FD001823,C08097,495304,5.5,6,508742.55,2026-08-04,2027-02-04,Active
FD001824,C00771,640614,6.5,12,682253.91,2024-08-16,2025-08-16,Active
FD001825,C04723,1309482,6.8,24,1493626.6,2023-08-12,2025-08-12,Active
FD001826,C07941,101432,6.5,12,108025.08,2024-01-06,2025-01-06,Active
FD001827,C00292,3372302,7.0,36,4131214.96,2025-01-29,2028-01-29,Active
FD001828,C07330,111063,7.2,60,157232.86,2020-07-19,2025-07-19,Active
FD001829,C00361,758704,7.3,84,1242425.7,2026-07-20,2033-07-20,Active
FD001830,C01152,1045099,7.2,60,1479555.83,2025-02-18,2030-02-18,Active
FD001831,C01204,4089077,6.5,12,4354867.0,2024-09-27,2025-09-27,Active
FD001832,C06696,1176102,7.2,60,1665017.93,2026-07-19,2031-07-19,Active
FD001833,C04638,918122,7.3,84,1503482.74,2024-05-04,2031-05-04,Active
FD001834,C01987,596384,6.5,12,635148.96,2025-09-03,2026-09-03,Matured
FD001835,C07947,711657,6.8,24,811733.05,2025-10-13,2027-10-13,Active
FD001836,C09480,1260890,7.0,36,1544644.47,2024-07-17,2027-07-17,Matured
FD001837,C08649,791543,5.5,6,813019.09,2020-12-13,2021-06-13,Active
FD001838,C09522,180749,6.5,12,192497.68,2024-07-24,2025-07-24,Active
FD001839,C08453,1170452,7.2,60,1657019.18,2020-08-24,2025-08-24,Active
FD001840,C03569,866979,6.5,12,923332.64,2024-12-14,2025-12-14,Active
FD001841,C00600,696512,7.0,36,853257.15,2023-07-05,2026-07-05,Active
FD001842,C04200,182658,6.5,12,194530.77,2025-04-21,2026-04-21,Active
FD001843,C05831,1046743,6.5,12,1114781.29,2023-02-11,2024-02-11,Matured
FD001844,C04879,684658,6.5,12,729160.77,2025-04-05,2026-04-05,Active
FD001845,C01169,520732,6.5,12,554579.58,2026-01-24,2027-01-24,Active
FD001846,C08209,473831,7.3,84,775928.18,2025-10-15,2032-10-15,Active
FD001847,C03084,102292,7.2,60,144815.68,2026-07-19,2031-07-19,Closed
FD001848,C05153,696249,6.5,12,741505.18,2021-10-04,2022-10-04,Closed
FD001849,C00899,3122080,7.2,60,4419956.08,2021-06-22,2026-06-22,Active
FD001850,C06374,736477,6.5,12,784348.01,2026-04-06,2027-04-06,Closed
FD001851,C04372,4379751,7.0,36,5365383.3,2023-07-08,2026-07-08,Active
FD001852,C09428,356624,6.8,24,406773.89,2025-02-19,2027-02-19,Matured
FD001853,C05136,2240873,6.5,12,2386529.75,2026-07-08,2027-07-08,Active
FD001854,C08712,419350,7.0,36,513721.78,2023-04-21,2026-04-21,Active
FD001855,C06642,232611,6.5,12,247730.71,2026-05-15,2027-05-15,Closed
FD001856,C08766,266222,6.8,24,303659.2,2020-01-15,2022-01-15,Matured
FD001857,C01418,705319,5.5,6,724455.67,2025-07-18,2026-01-18,Matured
FD001858,C00974,719883,7.2,60,1019144.69,2024-08-08,2029-08-08,Active
FD001859,C08073,857594,6.5,12,913337.61,2026-07-16,2027-07-16,Active
FD001860,C00076,975086,7.0,36,1194522.28,2022-12-27,2025-12-27,Active
FD001861,C06443,380293,6.5,12,405012.04,2025-11-11,2026-11-11,Active
FD001862,C07870,1223620,6.8,24,1395690.34,2025-10-04,2027-10-04,Active
FD001863,C09069,2988681,6.8,24,3408961.28,2026-02-19,2028-02-19,Active
FD001864,C05581,644055,6.8,24,734624.59,2025-03-20,2027-03-20,Active
FD001865,C02147,703006,7.0,36,861212.58,2025-12-07,2028-12-07,Active
FD001866,C03708,1910793,5.5,6,1962636.5,2025-02-12,2025-08-12,Active
FD001867,C06630,2883235,5.5,6,2961462.73,2022-11-27,2023-05-27,Active
FD001868,C01397,772423,6.8,24,881044.21,2025-02-16,2027-02-16,Active
FD001869,C09187,3789945,7.0,36,4642845.59,2025-04-13,2028-04-13,Active
FD001870,C03684,881089,7.0,36,1079371.91,2025-08-20,2028-08-20,Matured
FD001871,C09742,2287597,5.5,6,2349663.92,2026-07-23,2027-01-23,Closed
FD001872,C03135,1026633,6.8,24,1171002.24,2025-10-27,2027-10-27,Active
FD001873,C06330,2014091,5.5,6,2068737.17,2025-03-09,2025-09-09,Active
FD001874,C04947,3954029,6.8,24,4510060.37,2021-09-25,2023-09-25,Closed
FD001875,C03355,652812,7.2,60,924191.68,2023-07-06,2028-07-06,Active
FD001876,C05312,1964409,6.5,12,2092095.58,2024-10-03,2025-10-03,Active
FD001877,C06646,2820991,7.2,60,3993701.74,2025-11-16,2030-11-16,Closed
FD001878,C00198,1951206,6.8,24,2225592.39,2022-04-23,2024-04-23,Active
FD001879,C08133,523482,6.5,12,557508.33,2025-02-21,2026-02-21,Active
FD001880,C06469,408196,6.5,12,434728.74,2024-11-13,2025-11-13,Active
FD001881,C01463,1255187,6.5,12,1336774.16,2026-05-12,2027-05-12,Active
FD001882,C04204,274356,6.5,12,292189.14,2026-03-29,2027-03-29,Active
FD001883,C08330,1711848,6.5,12,1823118.12,2023-12-29,2024-12-29,Active
FD001884,C06575,1784101,6.5,12,1900067.56,2023-04-21,2024-04-21,Active
FD001885,C04241,383489,7.4,120,783061.23,2026-06-19,2036-06-19,Active
FD001886,C00433,1479058,6.5,12,1575196.77,2025-05-13,2026-05-13,Matured
FD001887,C01608,954183,7.2,60,1350845.25,2021-09-10,2026-09-10,Active
FD001888,C02251,767647,6.8,24,875596.59,2024-02-08,2026-02-08,Active
FD001889,C02609,703425,7.0,36,861725.87,2026-05-06,2029-05-06,Matured
FD001890,C05215,2091075,6.5,12,2226994.88,2024-12-09,2025-12-09,Active
FD001891,C00766,1414734,6.8,24,1613679.55,2026-07-30,2028-07-30,Matured
FD001892,C00327,788927,6.5,12,840207.26,2025-08-12,2026-08-12,Active
FD001893,C01013,1304640,6.5,12,1389441.6,2023-06-30,2024-06-30,Matured
FD001894,C05330,858812,7.2,60,1215827.69,2024-12-05,2029-12-05,Active
FD001895,C07759,565750,5.5,6,581099.89,2024-06-03,2024-12-03,Matured
FD001896,C05120,1267958,7.3,84,2076361.28,2022-12-21,2029-12-21,Active
FD001897,C03327,51546,7.2,60,72974.12,2025-10-27,2030-10-27,Matured
FD001898,C09987,524978,6.8,24,598802.51,2024-12-30,2026-12-30,Active
FD001899,C01150,2474020,6.8,24,2821926.59,2022-05-09,2024-05-09,Active
FD001900,C07065,713953,6.5,12,760359.94,2025-08-10,2026-08-10,Matured
FD001901,C04247,1475138,6.5,12,1571021.97,2025-08-24,2026-08-24,Closed
FD001902,C01262,961688,7.0,36,1178109.15,2022-01-01,2025-01-01,Closed
FD001903,C02154,798997,6.8,24,911355.15,2026-04-20,2028-04-20,Active
FD001904,C04562,2190872,6.8,24,2498961.18,2025-12-06,2027-12-06,Active
FD001905,C06632,666949,5.5,6,685044.61,2024-06-21,2024-12-21,Closed
FD001906,C03450,161416,5.5,6,165795.53,2025-04-13,2025-10-13,Active
FD001907,C04689,426695,6.5,12,454430.17,2025-06-09,2026-06-09,Active
FD001908,C03350,115399,6.5,12,122899.93,2024-08-11,2025-08-11,Matured
FD001909,C08613,3357362,7.0,36,4112912.82,2026-07-01,2029-07-01,Matured
FD001910,C03128,901512,6.5,12,960110.28,2023-08-23,2024-08-23,Active
FD001911,C06166,413667,6.8,24,471838.51,2025-12-01,2027-12-01,Active
FD001912,C03987,856554,7.2,60,1212631.02,2023-04-13,2028-04-13,Active
FD001913,C02974,3550025,6.5,12,3780776.62,2025-04-15,2026-04-15,Closed
FD001914,C05019,576591,6.5,12,614069.41,2025-07-04,2026-07-04,Active
FD001915,C04640,82941,6.5,12,88332.16,2026-07-07,2027-07-07,Closed
FD001916,C08620,965899,7.4,120,1972307.06,2024-09-23,2034-09-23,Active
FD001917,C01051,337771,7.0,36,413784.0,2022-03-21,2025-03-21,Active
FD001918,C08412,1006361,7.2,60,1424714.11,2024-09-01,2029-09-01,Matured
FD001919,C07626,1835532,7.0,36,2248605.63,2022-05-23,2025-05-23,Active
FD001920,C08467,939453,6.8,24,1071562.64,2025-10-11,2027-10-11,Active
FD001921,C09221,795133,6.5,12,846816.64,2022-12-24,2023-12-24,Active
FD001922,C04633,112327,6.8,24,128122.87,2023-11-27,2025-11-27,Matured
FD001923,C02851,546500,7.0,36,669486.0,2024-08-18,2027-08-18,Active
FD001924,C08197,2340787,6.8,24,2669957.83,2026-03-19,2028-03-19,Active
FD001925,C08452,208817,6.8,24,238181.68,2025-03-19,2027-03-19,Matured
FD001926,C09847,524645,6.8,24,598422.68,2026-03-20,2028-03-20,Closed
FD001927,C09704,385809,6.5,12,410886.58,2024-10-10,2025-10-10,Matured
FD001928,C00652,635986,6.8,24,725420.9,2026-07-30,2028-07-30,Active
FD001929,C04213,1329410,5.5,6,1365479.46,2023-09-25,2024-03-25,Active
FD001930,C04221,377499,7.0,36,462452.51,2026-05-26,2029-05-26,Active
FD001931,C06695,2481137,6.5,12,2642410.9,2026-04-05,2027-04-05,Active
FD001932,C06073,770468,6.8,24,878814.29,2022-04-15,2024-04-15,Active
FD001933,C07343,1954359,6.8,24,2229188.78,2025-03-02,2027-03-02,Active
FD001934,C02174,745235,6.8,24,850032.93,2025-07-22,2027-07-22,Closed
FD001935,C03755,1285717,6.5,12,1369288.6,2021-10-02,2022-10-02,Active
FD001936,C00587,2556669,7.0,36,3132029.46,2022-12-17,2025-12-17,Matured
FD001937,C01953,2414355,6.5,12,2571288.07,2023-02-26,2024-02-26,Active
FD001938,C06457,1262449,6.5,12,1344508.18,2026-05-16,2027-05-16,Active
FD001939,C07216,1273701,7.2,60,1803189.69,2021-05-21,2026-05-21,Active
FD001940,C06041,1252992,6.8,24,1429192.75,2026-07-12,2028-07-12,Active
FD001941,C06599,211191,7.2,60,298984.95,2025-05-19,2030-05-19,Active
FD001942,C05963,327953,7.0,36,401756.53,2026-04-13,2029-04-13,Active
FD001943,C03223,2205500,5.5,6,2265339.47,2024-10-20,2025-04-20,Active
FD001944,C04493,1514767,7.3,84,2480526.6,2024-09-29,2031-09-29,Matured
FD001945,C03839,1923399,6.5,12,2048419.93,2025-05-25,2026-05-25,Active
FD001946,C03256,1040677,6.8,24,1187021.16,2021-01-01,2023-01-01,Matured
FD001947,C02220,327583,6.5,12,348875.89,2023-10-05,2024-10-05,Active
FD001948,C03456,1266937,6.8,24,1445098.75,2026-06-01,2028-06-01,Matured
FD001949,C01167,1090078,7.2,60,1543233.0,2023-05-22,2028-05-22,Active
FD001950,C09577,1657118,6.5,12,1764830.67,2025-05-18,2026-05-18,Active
FD001951,C09651,1453273,6.5,12,1547735.74,2025-03-04,2026-03-04,Matured
FD001952,C06156,773676,5.5,6,794667.32,2021-03-21,2021-09-21,Active
FD001953,C02729,1768681,6.5,12,1883645.26,2025-03-06,2026-03-06,Active
FD001954,C02207,1722456,6.8,24,1964674.65,2024-09-15,2026-09-15,Active
FD001955,C00598,1166777,6.5,12,1242617.5,2024-10-24,2025-10-24,Matured
FD001956,C01215,868037,6.8,24,990103.84,2022-07-10,2024-07-10,Active
FD001957,C04383,961703,5.5,6,987795.86,2024-03-05,2024-09-05,Closed
FD001958,C01677,991245,6.5,12,1055675.93,2023-07-10,2024-07-10,Active
FD001959,C00073,2274044,7.0,36,2785801.68,2021-06-30,2024-06-30,Active
FD001960,C02087,792031,7.4,120,1617279.17,2024-04-10,2034-04-10,Active
FD001961,C09196,3900547,7.0,36,4778337.8,2022-03-01,2025-03-01,Active
FD001962,C09257,616914,6.5,12,657013.41,2022-03-18,2023-03-18,Active
FD001963,C04259,2794514,6.8,24,3187489.74,2019-12-28,2021-12-28,Active
FD001964,C07409,557084,7.0,36,682451.85,2024-04-10,2027-04-10,Active
FD001965,C04810,867577,6.8,24,989579.15,2025-05-06,2027-05-06,Matured
FD001966,C08260,427312,6.5,12,455087.28,2024-12-27,2025-12-27,Active
FD001967,C08350,85551,7.2,60,121115.3,2026-03-24,2031-03-24,Active
FD001968,C07250,254889,6.8,24,290732.51,2024-09-12,2026-09-12,Matured
FD001969,C04755,1524366,6.5,12,1623449.79,2024-03-20,2025-03-20,Active
FD001970,C05694,1669668,5.5,6,1714969.31,2025-03-03,2025-09-03,Active
FD001971,C08603,109645,7.3,84,179550.61,2019-11-29,2026-11-29,Matured
FD001972,C02804,504714,7.4,120,1030595.32,2021-11-05,2031-11-05,Active
FD001973,C05193,553220,5.5,6,568229.93,2020-04-14,2020-10-14,Active
FD001974,C02562,838441,7.0,36,1027126.28,2026-04-02,2029-04-02,Closed
FD001975,C07177,437487,7.2,60,619354.19,2025-04-14,2030-04-14,Matured
FD001976,C01910,315641,6.5,12,336157.66,2025-05-22,2026-05-22,Matured
FD001977,C09798,208784,7.0,36,255769.38,2023-06-08,2026-06-08,Closed
FD001978,C05283,629618,7.2,60,891355.73,2025-06-15,2030-06-15,Matured
FD001979,C04505,750007,7.2,60,1061791.5,2025-07-29,2030-07-29,Active
FD001980,C06837,729334,7.2,60,1032524.55,2026-04-25,2031-04-25,Active
FD001981,C07504,180835,6.5,12,192589.27,2023-09-15,2024-09-15,Active
FD001982,C01698,301904,6.5,12,321527.76,2021-04-17,2022-04-17,Matured
FD001983,C01519,423145,6.8,24,482649.34,2026-01-11,2028-01-11,Active
FD001984,C08889,470833,7.0,36,576790.67,2024-09-15,2027-09-15,Active
FD001985,C03092,1081918,6.5,12,1152242.67,2023-05-20,2024-05-20,Active
FD001986,C03217,1858808,6.5,12,1979630.52,2021-09-21,2022-09-21,Active
FD001987,C01817,1902127,7.0,36,2330187.37,2022-05-21,2025-05-21,Active
FD001988,C08104,126461,5.5,6,129892.13,2019-08-24,2020-02-24,Matured
FD001989,C08237,985082,5.5,6,1011809.18,2024-03-18,2024-09-18,Active
FD001990,C03199,1419157,7.0,36,1738528.35,2025-08-22,2028-08-22,Closed
FD001991,C03015,868903,6.5,12,925381.69,2026-08-03,2027-08-03,Matured
FD001992,C09747,3332717,6.8,24,3801377.0,2025-07-14,2027-07-14,Active
FD001993,C00800,2108058,6.8,24,2404501.55,2026-06-21,2028-06-21,Active
FD001994,C03732,197009,6.8,24,224713.19,2022-03-30,2024-03-30,Active
FD001995,C03339,4093865,6.5,12,4359966.22,2020-11-22,2021-11-22,Active
FD001996,C05509,802706,6.5,12,854881.89,2023-10-09,2024-10-09,Active
FD001997,C07993,165751,7.0,36,203052.1,2025-12-28,2028-12-28,Closed
FD001998,C07270,145071,6.5,12,154500.61,2025-12-31,2026-12-31,Closed
FD001999,C08878,1476326,5.5,6,1516381.57,2023-06-21,2023-12-21,Active
FD002000,C07367,658087,7.0,36,806184.87,2026-04-14,2029-04-14,Active
