Card_ID,Customer_ID,Card_Type,Credit_Limit,Outstanding_Balance,Available_Credit,Card_Status,Issue_Date,Expiry_Date
CC001046,C05020,Gold,757244,342524.52,414719.48,Active,2026-06-01,2031-06-01
CC001047,C00202,Gold,336659,246228.8,90430.2,Active,2024-07-01,2029-07-01
CC001048,C00452,Platinum,2425021,1394366.59,1030654.41,Active,2021-04-09,2026-04-09
CC001049,C04904,Gold,245548,144468.16,101079.84,Active,2026-07-15,2031-07-15
CC001050,C08952,Platinum,705543,460500.09,245042.91,Active,2025-06-11,2030-06-11
CC001051,C01050,Gold,302463,120332.66,182130.34,Active,2025-12-15,2030-12-15
CC001052,C08376,Platinum,975778,291061.57,684716.43,Active,2026-01-25,2031-01-25
CC001053,C09817,Gold,398202,41344.76,356857.24,Active,2025-02-06,2030-02-06
CC001054,C07311,Gold,747923,136481.01,611441.99,Active,2025-05-29,2030-05-29
CC001055,C07302,Platinum,531246,205162.72,326083.28,Active,2026-01-28,2031-01-28
CC001056,C05805,Gold,465953,131823.71,334129.29,Active,2022-06-09,2027-06-09
CC001057,C03078,Gold,488946,388349.8,100596.2,Active,2024-11-06,2029-11-06
CC001058,C06579,Gold,778923,505249.88,273673.12,Active,2021-06-22,2026-06-22
CC001059,C08796,Gold,781866,342951.53,438914.47,Expired,2026-03-04,2031-03-04
CC001060,C03823,Gold,617469,379772.89,237696.11,Active,2025-01-04,2030-01-04
CC001061,C01898,Silver,90233,37231.62,53001.38,Active,2021-10-19,2026-10-19
CC001062,C06085,Gold,424875,193675.22,231199.78,Active,2023-09-27,2028-09-27
CC001063,C04730,Platinum,254581,54102.69,200478.31,Blocked,2025-10-28,2030-10-28
CC001064,C07345,Platinum,991026,670209.9,320816.1,Active,2024-10-27,2029-10-27
CC001065,C04808,Platinum,292422,42359.17,250062.83,Active,2025-08-31,2030-08-31
CC001066,C05717,Silver,39897,24223.32,15673.68,Active,2024-04-05,2029-04-05
CC001067,C06604,Gold,746313,224288.3,522024.7,Blocked,2026-06-23,2031-06-23
CC001068,C08889,Gold,383785,210392.44,173392.56,Active,2025-06-12,2030-06-12
CC001069,C04640,Gold,743323,223148.95,520174.05,Active,2026-06-20,2031-06-20
CC001070,C03050,Gold,740869,436308.73,304560.27,Active,2025-09-03,2030-09-03
CC001071,C02855,Platinum,577214,154392.99,422821.01,Active,2023-10-25,2028-10-25
CC001072,C06844,Silver,102335,66084.98,36250.02,Active,2025-09-07,2030-09-07
CC001073,C03481,Silver,183637,44112.78,139524.22,Active,2024-07-17,2029-07-17
CC001074,C03763,Platinum,989091,479427.1,509663.9,Active,2026-04-27,2031-04-27
CC001075,C08604,Silver,182812,62826.39,119985.61,Blocked,2026-06-27,2031-06-27
CC001076,C08852,Silver,188954,146276.85,42677.15,Active,2024-08-09,2029-08-09
CC001077,C03371,Gold,204877,57934.15,146942.85,Active,2026-06-15,2031-06-15
CC001078,C02745,Platinum,951804,430423.3,521380.7,Active,2026-07-16,2031-07-16
CC001079,C01551,Gold,738220,568205.38,170014.62,Active,2024-01-21,2029-01-21
CC001080,C04995,Platinum,462292,270872.74,191419.26,Blocked,2025-06-10,2030-06-10
CC001081,C08195,Gold,455090,286811.96,168278.04,Blocked,2022-12-14,2027-12-14
CC001082,C06798,Platinum,1766200,1285028.26,481171.74,Active,2026-05-11,2031-05-11
CC001083,C07286,Gold,470343,69275.87,401067.13,Active,2024-11-14,2029-11-14
CC001084,C04790,Platinum,441099,291175.17,149923.83,Active,2026-04-30,2031-04-30
CC001085,C08603,Gold,761671,81351.21,680319.79,Active,2023-08-05,2028-08-05
CC001086,C00091,Silver,54381,20624.07,33756.93,Active,2025-02-19,2030-02-19
CC001087,C01934,Gold,781489,587662.04,193826.96,Active,2021-04-30,2026-04-30
CC001088,C03210,Gold,482146,109904.75,372241.25,Active,2024-03-28,2029-03-28
CC001089,C09570,Platinum,399405,179452.48,219952.52,Active,2025-04-21,2030-04-21
CC001090,C03189,Platinum,478297,117060.82,361236.18,Active,2024-09-18,2029-09-18
CC001091,C02917,Gold,573321,119936.97,453384.03,Active,2023-07-28,2028-07-28
CC001092,C04977,Platinum,716596,379565.77,337030.23,Active,2026-04-17,2031-04-17
CC001093,C02071,Gold,244316,169459.39,74856.61,Active,2021-01-05,2026-01-05
CC001094,C03293,Gold,488078,216493.71,271584.29,Expired,2024-10-14,2029-10-14
CC001095,C09397,Gold,103470,39165.01,64304.99,Active,2025-10-08,2030-10-08
CC001096,C06066,Gold,751273,495456.24,255816.76,Active,2022-08-06,2027-08-06
CC001097,C08076,Silver,161720,55486.5,106233.5,Active,2021-03-28,2026-03-28
CC001098,C08113,Platinum,1758809,1378123.65,380685.35,Active,2022-02-12,2027-02-12
CC001099,C01773,Gold,208827,22610.53,186216.47,Active,2026-01-07,2031-01-07
CC001100,C01871,Gold,541244,191124.96,350119.04,Active,2023-08-18,2028-08-18
CC001101,C00039,Platinum,1351234,359424.74,991809.26,Active,2026-01-28,2031-01-28
CC001102,C03757,Platinum,1567398,358525.95,1208872.05,Active,2023-07-16,2028-07-16
CC001103,C07882,Gold,590394,209917.3,380476.7,Active,2026-07-12,2031-07-12
CC001104,C04691,Gold,799166,153277.97,645888.03,Active,2025-11-27,2030-11-27
CC001105,C00203,Silver,56180,33964.79,22215.21,Active,2026-07-03,2031-07-03
CC001106,C01717,Gold,599385,142200.64,457184.36,Active,2023-03-17,2028-03-17
CC001107,C05386,Gold,153990,102244.41,51745.59,Active,2022-06-18,2027-06-18
CC001108,C06107,Silver,195321,90219.72,105101.28,Active,2026-03-11,2031-03-11
CC001109,C09948,Platinum,1429217,394009.15,1035207.85,Active,2024-03-16,2029-03-16
CC001110,C01017,Silver,55945,32637.21,23307.79,Active,2025-02-04,2030-02-04
CC001111,C08609,Platinum,699687,480881.02,218805.98,Active,2025-12-27,2030-12-27
CC001112,C05555,Gold,98096,34595.85,63500.15,Active,2026-01-10,2031-01-10
CC001113,C02609,Platinum,1340467,456962.78,883504.22,Active,2026-04-29,2031-04-29
CC001114,C04896,Silver,188748,45161.86,143586.14,Active,2026-02-06,2031-02-06
CC001115,C06896,Platinum,383017,300883.29,82133.71,Active,2022-10-03,2027-10-03
CC001116,C05711,Gold,735239,324420.99,410818.01,Active,2026-06-17,2031-06-17
CC001117,C05898,Platinum,1599163,846860.18,752302.82,Active,2021-09-20,2026-09-20
CC001118,C06514,Gold,73928,40542.59,33385.41,Active,2025-05-13,2030-05-13
CC001119,C06694,Gold,799405,306444.64,492960.36,Active,2024-07-14,2029-07-14
CC001120,C01991,Gold,560317,145543.77,414773.23,Active,2025-12-24,2030-12-24
CC001121,C00033,Gold,480465,251652.9,228812.1,Active,2026-04-17,2031-04-17
CC001122,C06177,Platinum,580805,362147.51,218657.49,Active,2025-06-05,2030-06-05
CC001123,C02411,Gold,375445,85871.91,289573.09,Active,2025-12-16,2030-12-16
CC001124,C08784,Platinum,463871,351756.23,112114.77,Active,2026-04-01,2031-04-01
CC001125,C05535,Gold,375018,141731.27,233286.73,Active,2025-04-18,2030-04-18
CC001126,C08908,Platinum,696171,336879.67,359291.33,Active,2023-08-13,2028-08-13
CC001127,C01877,Silver,51823,8952.42,42870.58,Active,2025-07-10,2030-07-10
CC001128,C08529,Platinum,1617566,512055.82,1105510.18,Active,2021-03-22,2026-03-22
CC001129,C02544,Platinum,2113825,398431.06,1715393.94,Active,2025-12-28,2030-12-28
CC001130,C08942,Gold,236862,133704.9,103157.1,Active,2024-09-13,2029-09-13
CC001131,C00617,Gold,699284,298619.05,400664.95,Active,2024-08-05,2029-08-05
CC001132,C07899,Platinum,775191,318906.95,456284.05,Blocked,2026-07-17,2031-07-17
CC001133,C00536,Platinum,385636,198055.57,187580.43,Active,2023-05-30,2028-05-30
CC001134,C06442,Gold,177845,71935.49,105909.51,Active,2026-06-12,2031-06-12
CC001135,C08402,Silver,121008,52899.39,68108.61,Active,2026-07-06,2031-07-06
CC001136,C04001,Gold,522823,186150.25,336672.75,Active,2026-07-02,2031-07-02
CC001137,C06281,Gold,200096,93309.04,106786.96,Active,2025-04-27,2030-04-27
CC001138,C01815,Gold,500692,214515.76,286176.24,Active,2024-08-03,2029-08-03
CC001139,C04722,Platinum,700241,216883.8,483357.2,Active,2023-10-20,2028-10-20
CC001140,C01911,Gold,186500,48835.17,137664.83,Active,2025-09-10,2030-09-10
CC001141,C07998,Gold,631736,453279.08,178456.92,Active,2026-01-26,2031-01-26
CC001142,C01869,Platinum,2299333,1416348.88,882984.12,Active,2023-03-20,2028-03-20
CC001143,C07161,Gold,475754,73954.44,401799.56,Active,2025-07-16,2030-07-16
CC001144,C09629,Gold,485071,145169.04,339901.96,Active,2026-05-19,2031-05-19
CC001145,C05761,Platinum,1665922,385828.26,1280093.74,Active,2026-01-17,2031-01-17
CC001146,C08945,Silver,58929,32164.92,26764.08,Active,2026-03-08,2031-03-08
CC001147,C02165,Silver,193251,85880.21,107370.79,Active,2026-01-16,2031-01-16
CC001148,C03480,Gold,760957,87884.16,673072.84,Expired,2024-11-25,2029-11-25
CC001149,C04601,Silver,62778,37706.8,25071.2,Active,2026-02-25,2031-02-25
CC001150,C06910,Gold,358003,39490.38,318512.62,Active,2023-09-03,2028-09-03
CC001151,C08828,Gold,722605,577053.86,145551.14,Active,2023-11-18,2028-11-18
CC001152,C03541,Platinum,546290,85306.55,460983.45,Active,2019-05-27,2024-05-27
CC001153,C02773,Silver,99862,64206.98,35655.02,Active,2025-06-20,2030-06-20
CC001154,C00664,Gold,401528,291906.55,109621.45,Active,2025-02-21,2030-02-21
CC001155,C09495,Platinum,826456,153202.7,673253.3,Active,2025-06-08,2030-06-08
CC001156,C00730,Platinum,2417376,1891549.7,525826.3,Active,2024-12-23,2029-12-23
CC001157,C07531,Platinum,408855,172775.68,236079.32,Active,2024-01-29,2029-01-29
CC001158,C05697,Gold,418572,180395.27,238176.73,Active,2026-04-28,2031-04-28
CC001159,C03415,Silver,114689,24202.59,90486.41,Active,2023-06-25,2028-06-25
CC001160,C02219,Platinum,776276,360695.38,415580.62,Active,2024-08-31,2029-08-31
CC001161,C04203,Platinum,1216753,428660.45,788092.55,Active,2019-05-28,2024-05-28
CC001162,C04206,Silver,59603,15805.29,43797.71,Active,2025-05-16,2030-05-16
CC001163,C00605,Gold,489511,249301.98,240209.02,Active,2023-07-14,2028-07-14
CC001164,C06490,Gold,244033,123664.68,120368.32,Active,2025-02-26,2030-02-26
CC001165,C05430,Platinum,362520,130499.61,232020.39,Active,2026-03-07,2031-03-07
CC001166,C06319,Platinum,991682,575335.47,416346.53,Active,2022-10-26,2027-10-26
CC001167,C09266,Platinum,262969,37300.2,225668.8,Active,2023-06-05,2028-06-05
CC001168,C07571,Platinum,312608,58795.07,253812.93,Active,2022-03-21,2027-03-21
CC001169,C02629,Platinum,564189,374546.89,189642.11,Active,2026-04-06,2031-04-06
CC001170,C01071,Gold,596119,209069.22,387049.78,Active,2026-01-10,2031-01-10
CC001171,C03998,Gold,157219,93488.42,63730.58,Active,2021-05-08,2026-05-08
CC001172,C03105,Platinum,1827797,425589.89,1402207.11,Active,2025-01-21,2030-01-21
CC001173,C04700,Gold,691147,202317.47,488829.53,Active,2024-05-14,2029-05-14
CC001174,C04817,Platinum,1962913,416609.41,1546303.59,Active,2024-03-11,2029-03-11
CC001175,C03269,Gold,476141,228130.66,248010.34,Active,2026-07-17,2031-07-17
CC001176,C03731,Gold,162633,59414.8,103218.2,Active,2023-05-19,2028-05-19
CC001177,C02790,Gold,581760,374194.78,207565.22,Active,2026-03-23,2031-03-23
CC001178,C00486,Platinum,765136,515192.71,249943.29,Active,2025-06-18,2030-06-18
CC001179,C06531,Platinum,778255,161793.03,616461.97,Active,2025-08-05,2030-08-05
CC001180,C05075,Gold,537666,95341.57,442324.43,Active,2023-10-24,2028-10-24
CC001181,C00490,Platinum,1072156,241285.66,830870.34,Active,2022-03-20,2027-03-20
CC001182,C08577,Gold,400924,67807.28,333116.72,Active,2026-04-17,2031-04-17
CC001183,C01976,Platinum,2179760,965495.8,1214264.2,Active,2025-07-26,2030-07-26
CC001184,C03167,Platinum,902940,321850.99,581089.01,Active,2022-08-14,2027-08-14
CC001185,C02695,Gold,418877,234162.53,184714.47,Active,2025-10-01,2030-10-01
CC001186,C04506,Platinum,1781591,1177122.05,604468.95,Active,2020-06-17,2025-06-17
CC001187,C07055,Gold,636158,429672.92,206485.08,Active,2025-11-28,2030-11-28
CC001188,C07273,Gold,478727,225152.29,253574.71,Active,2026-03-30,2031-03-30
CC001189,C07427,Platinum,281721,214452.35,67268.65,Blocked,2026-07-21,2031-07-21
CC001190,C05851,Silver,90559,42758.59,47800.41,Active,2025-03-01,2030-03-01
CC001191,C00713,Silver,95211,47512.13,47698.87,Blocked,2024-08-30,2029-08-30
CC001192,C08799,Platinum,1970507,769737.61,1200769.39,Active,2026-07-11,2031-07-11
CC001193,C04080,Platinum,575351,329184.08,246166.92,Active,2026-01-01,2031-01-01
CC001194,C06943,Platinum,1018318,220737.25,797580.75,Active,2026-01-15,2031-01-15
CC001195,C05054,Gold,553907,310338.76,243568.24,Active,2024-09-12,2029-09-12
CC001196,C00666,Gold,569438,416680.27,152757.73,Active,2022-08-19,2027-08-19
CC001197,C02900,Gold,127444,49529.87,77914.13,Active,2025-04-22,2030-04-22
CC001198,C04568,Platinum,539162,283539.56,255622.44,Active,2024-01-06,2029-01-06
CC001199,C03106,Platinum,2405806,1167217.91,1238588.09,Active,2022-04-04,2027-04-04
CC001200,C04464,Gold,674379,278687.02,395691.98,Active,2024-03-05,2029-03-05
CC001201,C01597,Platinum,498301,257638.55,240662.45,Active,2022-08-30,2027-08-30
CC001202,C05300,Platinum,516503,54025.27,462477.73,Expired,2022-06-20,2027-06-20
CC001203,C06808,Silver,112550,12964.74,99585.26,Active,2026-02-24,2031-02-24
CC001204,C00585,Platinum,489362,363781.17,125580.83,Active,2021-08-01,2026-08-01
CC001205,C06951,Silver,179844,37461.57,142382.43,Active,2026-04-01,2031-04-01
CC001206,C07946,Silver,66282,18922.96,47359.04,Active,2026-07-08,2031-07-08
CC001207,C01106,Gold,468691,312969.34,155721.66,Active,2022-07-28,2027-07-28
CC001208,C05349,Gold,427999,262785.47,165213.53,Active,2024-11-17,2029-11-17
CC001209,C03594,Platinum,381301,168456.3,212844.7,Active,2022-10-05,2027-10-05
CC001210,C05922,Platinum,299996,154996.49,144999.51,Active,2023-04-22,2028-04-22
CC001211,C04258,Platinum,600080,92972.9,507107.1,Active,2021-01-27,2026-01-27
CC001212,C00579,Platinum,564831,404336.96,160494.04,Active,2024-06-08,2029-06-08
CC001213,C02306,Platinum,326395,231365.28,95029.72,Active,2021-10-18,2026-10-18
CC001214,C02614,Platinum,211989,115262.87,96726.13,Active,2026-07-15,2031-07-15
CC001215,C00306,Gold,749855,96602.0,653253.0,Active,2021-03-19,2026-03-19
CC001216,C04401,Gold,726806,427680.31,299125.69,Active,2024-04-04,2029-04-04
CC001217,C07540,Platinum,611967,477167.91,134799.09,Active,2022-03-30,2027-03-30
CC001218,C01086,Gold,294458,75222.22,219235.78,Active,2022-06-27,2027-06-27
CC001219,C00956,Platinum,1077220,361210.96,716009.04,Active,2025-03-09,2030-03-09
CC001220,C03301,Platinum,774779,293977.43,480801.57,Active,2020-07-03,2025-07-03
CC001221,C07091,Gold,336708,213278.61,123429.39,Active,2022-04-02,2027-04-02
CC001222,C06553,Platinum,1629043,906682.83,722360.17,Active,2025-06-13,2030-06-13
CC001223,C02116,Platinum,749713,204200.9,545512.1,Active,2024-05-20,2029-05-20
CC001224,C07574,Platinum,539121,312321.73,226799.27,Active,2025-12-14,2030-12-14
CC001225,C03265,Silver,138418,54879.75,83538.25,Active,2025-08-26,2030-08-26
CC001226,C00518,Silver,185681,103756.11,81924.89,Active,2022-03-24,2027-03-24
CC001227,C02376,Gold,566704,301120.83,265583.17,Expired,2021-08-21,2026-08-21
CC001228,C04067,Silver,68225,27857.93,40367.07,Active,2023-05-11,2028-05-11
CC001229,C04504,Silver,127994,26775.56,101218.44,Active,2021-06-24,2026-06-24
CC001230,C00278,Gold,257187,69474.91,187712.09,Active,2025-02-07,2030-02-07
CC001231,C02147,Gold,501659,54988.5,446670.5,Active,2026-04-27,2031-04-27
CC001232,C01640,Gold,671923,288814.82,383108.18,Active,2023-12-03,2028-12-03
CC001233,C00875,Platinum,422167,102443.44,319723.56,Active,2024-11-19,2029-11-19
CC001234,C01307,Gold,706489,378769.52,327719.48,Expired,2025-02-10,2030-02-10
CC001235,C03374,Silver,34820,12661.41,22158.59,Active,2026-04-10,2031-04-10
CC001236,C08335,Gold,467865,102567.12,365297.88,Active,2022-10-31,2027-10-31
CC001237,C05114,Platinum,484459,66448.24,418010.76,Active,2021-11-21,2026-11-21
CC001238,C08334,Silver,131880,74150.98,57729.02,Active,2026-06-03,2031-06-03
CC001239,C04894,Platinum,577717,407289.09,170427.91,Active,2025-11-19,2030-11-19
CC001240,C04444,Platinum,605298,158477.93,446820.07,Active,2023-11-29,2028-11-29
CC001241,C07573,Gold,56110,41112.38,14997.62,Active,2025-09-22,2030-09-22
CC001242,C06305,Silver,53074,12233.14,40840.86,Active,2026-04-17,2031-04-17
CC001243,C01418,Gold,222532,28445.53,194086.47,Active,2022-09-26,2027-09-26
CC001244,C09466,Platinum,1827463,685992.83,1141470.17,Active,2026-07-08,2031-07-08
CC001245,C08887,Platinum,1538015,536405.33,1001609.67,Active,2022-12-11,2027-12-11
CC001246,C03835,Platinum,1851200,542614.11,1308585.89,Active,2021-09-10,2026-09-10
CC001247,C00074,Gold,605977,438291.93,167685.07,Active,2025-12-21,2030-12-21
CC001248,C02331,Silver,175474,134129.08,41344.92,Active,2026-05-31,2031-05-31
CC001249,C08527,Platinum,1623859,909121.08,714737.92,Active,2021-03-14,2026-03-14
CC001250,C02203,Gold,438475,171940.66,266534.34,Active,2024-09-18,2029-09-18
CC001251,C07602,Platinum,1455114,1072149.5,382964.5,Active,2026-01-30,2031-01-30
CC001252,C07622,Gold,416800,232045.42,184754.58,Active,2024-12-24,2029-12-24
CC001253,C00122,Platinum,412137,290066.7,122070.3,Active,2024-12-17,2029-12-17
CC001254,C04720,Platinum,749249,551967.17,197281.83,Active,2024-03-05,2029-03-05
CC001255,C01204,Platinum,2414911,486862.18,1928048.82,Active,2025-01-22,2030-01-22
CC001256,C05705,Platinum,532918,78589.33,454328.67,Active,2023-05-11,2028-05-11
CC001257,C04825,Platinum,1186159,382320.77,803838.23,Active,2024-01-30,2029-01-30
CC001258,C01101,Platinum,2405233,777085.59,1628147.41,Expired,2026-02-04,2031-02-04
CC001259,C09420,Platinum,1436167,588976.6,847190.4,Active,2023-08-09,2028-08-09
CC001260,C00191,Platinum,487096,100521.97,386574.03,Active,2022-05-23,2027-05-23
CC001261,C02656,Gold,227470,144150.75,83319.25,Active,2026-01-09,2031-01-09
CC001262,C06327,Gold,794587,420061.13,374525.87,Active,2024-01-17,2029-01-17
CC001263,C00766,Platinum,854703,300413.52,554289.48,Active,2026-07-22,2031-07-22
CC001264,C07572,Silver,161681,111931.23,49749.77,Active,2023-01-01,2028-01-01
CC001265,C03858,Platinum,1185826,825916.67,359909.33,Active,2024-07-27,2029-07-27
CC001266,C01486,Gold,402647,104040.42,298606.58,Active,2025-06-22,2030-06-22
CC001267,C05663,Platinum,1365934,1045128.87,320805.13,Active,2025-07-02,2030-07-02
CC001268,C00551,Platinum,412686,260175.25,152510.75,Active,2026-06-27,2031-06-27
CC001269,C01843,Platinum,1721247,1216904.94,504342.06,Active,2025-11-13,2030-11-13
CC001270,C01768,Silver,149942,108154.79,41787.21,Active,2025-09-07,2030-09-07
CC001271,C02051,Platinum,598851,361790.23,237060.77,Active,2025-04-17,2030-04-17
CC001272,C00742,Platinum,1999433,1031035.74,968397.26,Active,2024-09-26,2029-09-26
CC001273,C05785,Platinum,240382,111646.47,128735.53,Active,2025-12-08,2030-12-08
CC001274,C01605,Platinum,244476,174664.89,69811.11,Active,2024-01-02,2029-01-02
CC001275,C08964,Gold,241158,118261.63,122896.37,Active,2022-01-25,2027-01-25
CC001276,C04089,Platinum,251690,58617.4,193072.6,Active,2025-03-30,2030-03-30
CC001277,C05178,Platinum,499803,211388.19,288414.81,Active,2022-06-16,2027-06-16
CC001278,C02314,Platinum,257196,149936.8,107259.2,Active,2025-03-30,2030-03-30
CC001279,C01064,Gold,673639,110011.02,563627.98,Active,2025-10-21,2030-10-21
CC001280,C06871,Gold,772949,150504.51,622444.49,Active,2026-03-17,2031-03-17
CC001281,C00780,Gold,387567,161838.88,225728.12,Active,2025-08-04,2030-08-04
CC001282,C03611,Platinum,676769,110398.46,566370.54,Active,2026-04-24,2031-04-24
CC001283,C08018,Platinum,371960,224240.66,147719.34,Active,2022-09-09,2027-09-09
CC001284,C04968,Platinum,1742456,947635.9,794820.1,Active,2024-02-10,2029-02-10
CC001285,C02373,Platinum,736521,389215.09,347305.91,Active,2026-04-06,2031-04-06
CC001286,C07023,Gold,246038,156918.66,89119.34,Active,2025-10-18,2030-10-18
CC001287,C00950,Gold,357380,76295.94,281084.06,Active,2025-06-16,2030-06-16
CC001288,C04494,Gold,43450,17106.58,26343.42,Active,2026-07-06,2031-07-06
CC001289,C08235,Platinum,667935,201814.14,466120.86,Active,2025-09-07,2030-09-07
CC001290,C04499,Platinum,412705,42291.13,370413.87,Active,2025-10-21,2030-10-21
CC001291,C05856,Silver,160450,112120.49,48329.51,Active,2025-10-20,2030-10-20
CC001292,C04245,Gold,717437,191207.61,526229.39,Active,2025-01-11,2030-01-11
CC001293,C08499,Platinum,1660149,679520.16,980628.84,Active,2026-07-22,2031-07-22
